Time,X,Y,Theta,Linear Velocity,Angular Velocity
9.299000064,-1.754908695,-0.4999853603,0.0001383882,0.1300060302,5.64573565497994E-05
9.331999488,-1.7506185708,-0.499984893,0.0001402506,0.1300060302,5.64393521926831E-05
9.364999936,-1.7463283134,-0.4999844181,0.0001421126,0.1300060302,5.64212678000331E-05
9.400000256,-1.7417780607,-0.4999839059,0.0001440867,0.1300060302,5.64025795029011E-05
9.43299968,-1.7374879365,-0.4999834156,0.0001459473,0.1300060302,5.63844077987596E-05
9.466000128,-1.733197679,-0.4999829177,0.0001478074,0.1300060302,5.63662288186606E-05
9.5,-1.7287774907,-0.4999823965,0.0001497233,0.1300060302,5.63475150556769E-05
9.533000448,-1.7244872336,-0.4999818832,0.0001515821,0.1300060302,5.63293942832388E-05
9.565999872,-1.7201971094,-0.4999813623,0.0001534404,0.1300060302,5.63113535463344E-05
9.599999744,-1.7157769211,-0.4999808174,0.0001553543,0.1300060302,5.62928980798461E-05
9.633000192,-1.7114866641,-0.4999802811,0.0001572114,0.1300060302,5.62751556572039E-05
9.665999616,-1.7071965401,-0.4999797372,0.0001590679,0.1300060302,5.62576424272265E-05
9.700000512,-1.7027762188,-0.4999791687,0.0001609801,0.1300060302,5.62399000045843E-05
9.732999936,-1.6984860948,-0.4999786094,0.0001628355,0.1300060302,0.000056223
9.766000384,-1.6941958378,-0.4999780426,0.0001646903,0.1300060302,0.000056206
9.80099968,-1.6896457182,-0.4999774329,0.0001666568,0.1300060302,5.61888155061752E-05
9.83299968,-1.6854855252,-0.4999768685,0.0001684544,0.1300060302,5.61727392778266E-05
9.866000128,-1.6811952681,-0.4999762787,0.0001703076,0.1300060302,5.61572705919389E-05
9.9,-1.6767750799,-0.4999756629,0.0001722164,0.1300060302,0.000056142
9.932,-1.6726148869,-0.4999750763,0.0001740125,0.1300060302,5.61278720851988E-05
9.965999872,-1.668194699,-0.4999744449,0.0001759204,0.1300060153,5.61144152015913E-05
9.999999744,-1.6637745109,-0.4999738056,0.0001778278,0.1300060153,5.61012457183097E-05
10.031999744,-1.6596143186,-0.4999731967,0.0001796227,0.1300060153,5.60891094210092E-05
10.065999616,-1.6551941307,-0.4999725418,0.0001815293,0.1300060153,5.60775479243603E-05
10.099999488,-1.650603938,-0.499971848,0.0001834325,0.1350061744,5.59755317226518E-05
10.136000256,-1.6455636066,-0.499971071,0.0001854444,0.1400062144,5.5885837355163E-05
10.166000384,-1.6413634089,-0.4999704169,0.0001871222,0.1400059909,5.59252985112835E-05
10.200000256,-1.6366032231,-0.4999696663,0.0001890232,0.1400059909,5.59146428713575E-05
10.23299968,-1.631983106,-0.4999689299,0.0001908681,0.1400059909,5.59041618544143E-05
10.266000128,-1.6273628457,-0.4999681854,0.0001927126,0.1400059909,5.5893549870234E-05
10.3,-1.6226026602,-0.4999674096,0.0001946126,0.1400059909,5.58823230676353E-05
10.330999552,-1.6182625377,-0.499966695,0.0001963445,0.140005976,0.000055871
10.365999872,-1.6133622839,-0.499965879,0.0001982997,0.140005976,5.58601750526577E-05
10.399999744,-1.6086020986,-0.4999650779,0.0002001985,0.140005976,5.58495739824139E-05
10.433000192,-1.6039818387,-0.4999642924,0.0002020412,0.140005976,5.58385290787555E-05
10.465999616,-1.5991967183,-0.4999634637,0.00020388,0.1450061798,5.57203857169952E-05
10.500000512,-1.5940963759,-0.4999625633,0.0002057727,0.1500061154,5.56671402591746E-05
10.532999936,-1.5891462655,-0.499961681,0.00020761,0.1500059664,5.56773593416438E-05
10.566000384,-1.584196002,-0.49996079,0.0002094469,0.1500059515,5.56613449589349E-05
10.600000256,-1.5790958189,-0.4999598626,0.0002113388,0.1500059515,5.56438280909788E-05
10.63299968,-1.5741457091,-0.4999589541,0.0002131744,0.1500059515,0.000055626
10.666000128,-1.5691954454,-0.4999580369,0.0002150095,0.1500059515,5.56076010980178E-05
10.7,-1.5640952621,-0.4999570826,0.0002168994,0.1500059515,0.000055588
10.733000448,-1.5589799902,-0.4999561078,0.0002187332,0.1550061405,5.55676451767795E-05
10.765999872,-1.5538648836,-0.499955124,0.0002205639,0.1550059468,5.54764010303188E-05
10.801000192,-1.5482646192,-0.4999540259,0.0002225051,0.160006091,5.54623511561658E-05
10.833000192,-1.5431444293,-0.4999530135,0.0002242765,0.160005942,5.53575991943944E-05
10.865999616,-1.5378643255,-0.4999519602,0.0002261026,0.160005942,5.53353856957983E-05
10.899000064,-1.5325840578,-0.4999508974,0.0002279279,0.160005942,5.53123245481402E-05
10.931999488,-1.5273039541,-0.4999498254,0.0002297524,0.160005942,5.52899109607097E-05
10.966000384,-1.5218636087,-0.4999487114,0.0002316316,0.160005942,5.52675337530673E-05
11.000000256,-1.5160834091,-0.4999475,0.0002335045,0.1700065136,5.50872755411547E-05
11.03299968,-1.5115405337,-0.49994651,0.000239271,0.1376653016,0.0001747457
11.06499968,-1.5063019411,-0.4999453472,0.0002392718,0.1637060195,2.47694345034688E-08
11.1,-1.4995172291,-0.4999437373,0.0002495239,0.1938471496,0.0002929132
11.132,-1.4927969154,-0.4999421274,0.000251259,0.2100098133,5.4221225582296E-05
11.165000448,-1.4858666277,-0.4999404552,0.0002530496,0.2100058794,5.42592679266818E-05
11.199999744,-1.47834157,-0.4999386028,0.0002549524,0.2150059789,5.43692585779354E-05
11.233000192,-1.4710812736,-0.4999367806,0.0002567452,0.220006004,5.43262358405627E-05
11.265000192,-1.4638810818,-0.4999349381,0.0002584797,0.2250059992,5.42028101335745E-05
11.300000512,-1.4560058054,-0.4999329085,0.0002603669,0.2250058353,5.39185748493765E-05
11.332999936,-1.4482507253,-0.4999308596,0.0002621274,0.235006541,5.33494021510705E-05
11.366000384,-1.4403304211,-0.499928726,0.0002639048,0.24000597,5.38589010830037E-05
11.400000256,-1.4320002511,-0.4999264375,0.00026573,0.2450059205,5.36832230864093E-05
11.43299968,-1.4237501999,-0.499924127,0.0002675,0.2500059307,5.36393417860381E-05
11.466000128,-1.4154998976,-0.4999218028,0.0002692626,0.2500057817,5.34096616320312E-05
11.5,-1.406999733,-0.4999193932,0.0002710784,0.2500057817,5.34055652678944E-05
11.532,-1.3989995483,-0.4999171125,0.0002727871,0.2500057817,5.33985112269875E-05
11.565999872,-1.3904993841,-0.4999146746,0.0002746023,0.2500057817,5.33877100679092E-05
11.599999744,-1.3819992197,-0.499912222,0.000276417,0.2500057817,5.33723177795764E-05
11.631999744,-1.3739990351,-0.4999099008,0.0002781243,0.2500057817,5.33532620465849E-05
11.665999616,-1.3654988706,-0.4999074199,0.0002799375,0.2500057817,5.33304628334008E-05
11.699999488,-1.3569987077,-0.4999049245,0.0002817498,0.2500057518,5.33035927219316E-05
11.732999936,-1.3487484061,-0.4999024888,0.0002835079,0.2500057518,5.32748708792497E-05
11.766000384,-1.3404981041,-0.4999000394,0.000285265,0.2500057817,5.32442209077999E-05
11.800000256,-1.33199794,-0.4998975011,0.0002870742,0.2500057817,5.32113044755533E-05
11.83299968,-1.3237478937,-0.4998950239,0.000288829,0.2500057817,5.31787081854418E-05
11.866000128,-1.3154975916,-0.499892533,0.0002905829,0.2500057817,5.31461009813938E-05
11.9,-1.306997427,-0.4998899518,0.0002923887,0.2500057817,5.31131809111685E-05
11.933000448,-1.2987471248,-0.4998874331,0.0002941405,0.2500057817,5.30825782334432E-05
11.965999872,-1.2904970784,-0.4998849007,0.0002958912,0.2500057817,0.000053054
11.999999744,-1.2819969139,-0.4998822768,0.0002976941,0.2500057817,5.30275610799436E-05
12.031999744,-1.2739967291,-0.4998797944,0.0002993903,0.2500057817,5.30053766851779E-05
12.065999616,-1.2654965657,-0.4998771424,0.0003011919,0.2500057518,5.29871649632696E-05
12.100000512,-1.2569961463,-0.4998744758,0.000302993,0.2500057518,5.29728240508121E-05
12.132999936,-1.2487461012,-0.4998718742,0.0003047407,0.2500057518,5.29631106473971E-05
12.166000384,-1.2404958001,-0.499869259,0.0003064884,0.2500057518,5.2957078878535E-05
12.200000256,-1.2319956372,-0.4998665498,0.0003082888,0.2500057518,5.29538483533543E-05
12.23299968,-1.2237455916,-0.4998639069,0.0003100362,0.2500057518,5.29524659214076E-05
12.266000128,-1.21549529,-0.4998612502,0.0003117836,0.2500057518,5.29515018570237E-05
12.3,-1.2069951273,-0.4998584984,0.0003135839,0.2500057518,5.29495373484679E-05
12.333000448,-1.1987448262,-0.499855814,0.0003153311,0.2500057518,5.29454373463523E-05
12.365999872,-1.1904947809,-0.4998531161,0.000317078,0.2500057518,5.29381904925685E-05
12.399999744,-1.1819946178,-0.4998503216,0.0003188775,0.2500057518,5.29267490492202E-05
12.433000192,-1.173744316,-0.4998475959,0.0003206236,0.2500057518,5.29114913661033E-05
12.465999616,-1.1654942719,-0.4998448567,0.0003223691,0.250005722,5.28922028024681E-05
12.499999488,-1.1569941099,-0.4998420196,0.0003241666,0.250005722,5.28684686287306E-05
12.532999936,-1.1487438095,-0.4998392526,0.0003259104,0.250005722,5.28422242496163E-05
12.566000384,-1.1404935095,-0.499836472,0.0003276533,0.250005722,5.28134587511886E-05
12.600000256,-1.1319933479,-0.4998335925,0.0003294478,0.250005722,5.2781881095143E-05
12.634000128,-1.1234931855,-0.4998306989,0.0003312413,0.250005722,0.00005275
12.666000128,-1.1154930028,-0.4998279628,0.0003329283,0.250005722,5.27175725437701E-05
12.7,-1.1069928406,-0.4998250409,0.0003347195,0.250005722,5.26842231920455E-05
12.732,-1.0989926567,-0.499822278,0.0003364044,0.2500057518,5.26525800523814E-05
12.765999872,-1.0904924935,-0.4998193281,0.0003381936,0.2500057518,5.26223557244521E-05
12.799999744,-1.0819923306,-0.4998163638,0.0003399818,0.2500057518,5.25934628967661E-05
12.833000192,-1.0737420306,-0.4998134733,0.0003417165,0.250005722,5.2568346291082E-05
12.865999616,-1.0654919862,-0.4998105693,0.0003434505,0.250005722,5.25467585248407E-05
12.900000512,-1.0569915684,-0.4998075626,0.0003452366,0.250005722,5.2529780077748E-05
12.932999936,-1.0487415237,-0.4998046311,0.0003469697,0.250005722,5.25195137015544E-05
12.966000384,-1.0404912233,-0.499801686,0.0003487027,0.250005722,5.25133982591797E-05
13.000000256,-1.031991061,-0.4997986371,0.000350488,0.250005722,5.25108953297604E-05
13.03299968,-1.0237410167,-0.4997956646,0.0003522209,0.250005722,5.25112700415775E-05
13.066000128,-1.0154907164,-0.4997926785,0.0003539538,0.250005722,5.25128052686341E-05
13.1,-1.0069905545,-0.4997895874,0.0003557393,0.250005722,0.000052514
13.132,-0.9989903716,-0.4997866654,0.0003574198,0.250005722,5.25140785612166E-05
13.165999872,-0.9904902096,-0.4997835464,0.0003592052,0.250005722,5.25118302903138E-05
13.199999744,-0.981990048,-0.499780413,0.0003609904,0.250005722,5.2506093197735E-05
13.233000192,-0.9737397479,-0.4997773584,0.0003627228,0.250005722,5.24965871591121E-05
13.265999616,-0.9654897049,-0.4997742904,0.0003644547,0.2500056922,5.24829447385855E-05
13.299999488,-0.9569895439,-0.4997711148,0.0003662385,0.2500056922,5.24646675330587E-05
13.332999936,-0.9487392445,-0.4997680192,0.0003679691,0.2500056922,5.2443199820118E-05
13.366000384,-0.9404889452,-0.4997649102,0.0003696989,0.2500056922,5.24186143593397E-05
13.400000256,-0.9319887846,-0.4997616924,0.0003714802,0.2500056922,5.23907001479529E-05
13.43299968,-0.9237387411,-0.4997585561,0.0003732081,0.2500056922,5.23617818544153E-05
13.466000128,-0.9154884421,-0.4997554061,0.0003749351,0.2500056922,5.23317285114899E-05
13.5,-0.9069882808,-0.4997521463,0.0003767133,0.2500056922,5.23002418049146E-05
13.535999744,-0.8979881395,-0.4997486795,0.000378595,0.250005722,5.22698283020873E-05
13.565999872,-0.8904879362,-0.4997457794,0.0003801622,0.250005722,5.2240226068534E-05
13.599999744,-0.881987774,-0.4997424776,0.0003819374,0.250005722,5.22113114129752E-05
13.633000192,-0.8737374736,-0.4997392595,0.0003836595,0.250005722,5.21855436090846E-05
13.665999616,-0.8654874303,-0.4997360281,0.0003853809,0.2500056922,5.21627662237734E-05
13.700000512,-0.8569870132,-0.4997326842,0.0003871538,0.2500056922,5.21430956723634E-05
13.732000512,-0.8489868312,-0.4997295244,0.0003888219,0.2500056922,5.21281581313815E-05
13.766000384,-0.8404866701,-0.4997261529,0.0003905939,0.2500056922,5.21176298207138E-05
13.800000256,-0.8319865091,-0.4997227671,0.0003923657,0.2500056922,5.21114707225934E-05
13.83299968,-0.8237364659,-0.4997194677,0.0003940852,0.2500056922,0.000052109
13.866999552,-0.8152363047,-0.4997160543,0.0003958569,0.2500056922,5.21091169503052E-05
13.9,-0.8069860053,-0.4997127276,0.0003975766,0.2500056922,5.21107504027896E-05
13.933000448,-0.7987357059,-0.4997093874,0.0003992964,0.2500056922,5.21124311489984E-05
13.965999872,-0.7904856625,-0.499706034,0.0004010161,0.2500056922,5.21128604304977E-05
13.999999744,-0.7819855014,-0.4997025644,0.0004027878,0.2500056922,5.21107504027896E-05
14.031999744,-0.7739853202,-0.4996992863,0.0004044552,0.2500056922,5.21052897966001E-05
14.065999616,-0.7654851598,-0.499695789,0.0004062264,0.2500056922,5.20958892593626E-05
14.099999488,-0.7569849987,-0.4996922775,0.0004079972,0.2500056922,5.20818721270189E-05
14.132999936,-0.7487347002,-0.4996888561,0.0004097154,0.2500056624,5.20641879120376E-05
14.166000384,-0.7404844024,-0.4996854212,0.0004114328,0.2500056624,5.20428839081433E-05
14.200000256,-0.7319842428,-0.4996818679,0.0004132014,0.2500056624,5.20177381986287E-05
14.23299968,-0.7237342011,-0.4996784059,0.0004149171,0.2500056624,5.19908935530111E-05
14.266000128,-0.7154839027,-0.4996749305,0.0004166318,0.2500056624,5.19623208674602E-05
14.3,-0.7069837417,-0.4996713354,0.0004183975,0.2500056922,5.19317691214383E-05
14.333000448,-0.6987334434,-0.4996678328,0.0004201103,0.2500056624,5.19016830367036E-05
14.365999872,-0.690483401,-0.4996643169,0.000421822,0.2500056624,5.1871822506655E-05
14.399999744,-0.6819832412,-0.4996606801,0.0004235846,0.2500056624,0.000051842
14.433000192,-0.6737329435,-0.4996571371,0.0004252946,0.2500056624,5.18146844115108E-05
14.465999616,-0.665482901,-0.4996535808,0.0004270036,0.2500056624,5.1789731514873E-05
14.500000512,-0.6569824849,-0.4996499022,0.0004287637,0.2500056624,5.1767252443824E-05
14.532999936,-0.6487324432,-0.4996463188,0.0004304714,0.2500056624,5.17491971550044E-05
14.566999808,-0.6402322831,-0.4996426129,0.0004322304,0.2500056624,5.17352818860672E-05
14.600000256,-0.6319819848,-0.4996390024,0.0004339374,0.2500056624,5.17254084115848E-05
14.632000256,-0.6239818046,-0.4996354886,0.0004355924,0.2500056624,5.17199405294377E-05
14.666000128,-0.615481645,-0.4996317411,0.0004373508,0.2500056624,5.17179141752422E-05
14.7,-0.6069814849,-0.4996279795,0.0004391092,0.2500056624,5.17184344062116E-05
14.732,-0.5989813043,-0.4996244265,0.0004407643,0.2500056624,5.17202352057211E-05
14.765000448,-0.5907310069,-0.499620749,0.0004424711,0.2500056326,0.000051722
14.799999744,-0.5819809864,-0.4996168338,0.0004442814,0.2500056326,5.17222724738531E-05
14.833000192,-0.5737306897,-0.4996131292,0.0004459882,0.2500056326,0.00005172
14.865000192,-0.5657305099,-0.4996095243,0.000447643,0.2500056326,5.17142179887742E-05
14.899999488,-0.5569804899,-0.4996055662,0.0004494526,0.2500056326,5.17041298735421E-05
14.934000384,-0.5484800752,-0.4996017076,0.0004512101,0.2500056326,5.16901272931136E-05
14.966000384,-0.5404798958,-0.4995980635,0.0004528637,0.2500056326,5.16746586072259E-05
15.000000256,-0.5319797368,-0.4995941772,0.00045462,0.2500056326,5.16551735927351E-05
15.034999552,-0.5232297162,-0.4995901623,0.0004564271,0.2500056326,5.16331965627614E-05
15.069000448,-0.5147293013,-0.4995862484,0.0004581819,0.2500056326,5.16088657604996E-05
15.1,-0.5069792392,-0.4995826678,0.0004597809,0.2500056326,5.15817409905139E-05
15.133000448,-0.4987289423,-0.4995788424,0.0004614822,0.2500056326,5.15538122272119E-05
15.165999872,-0.4904789016,-0.4995750038,0.0004631825,0.2500056326,5.15255305799656E-05
15.199999744,-0.4819787433,-0.4995710346,0.0004649334,0.2500056326,5.1496706873877E-05
15.233000192,-0.4737284465,-0.499567169,0.0004666319,0.2500056326,5.14697421749588E-05
15.265999616,-0.4654784052,-0.4995632903,0.0004683295,0.2500056326,5.14444982400164E-05
15.300000512,-0.4569779903,-0.4995592796,0.0004700779,0.2500056326,5.14210732944775E-05
15.332999936,-0.4487279496,-0.499555374,0.0004717741,0.2500056326,5.14015773660503E-05
15.366000384,-0.4404776522,-0.4995514551,0.0004734699,0.2500056326,5.13858831254765E-05
15.400000256,-0.4319774933,-0.4995474032,0.0004752166,0.2500056326,5.1374106988078E-05
15.43299968,-0.4237274521,-0.4995434576,0.0004769117,0.2500056326,0.000051367
15.466000128,-0.4154771552,-0.4995394986,0.0004786067,0.2500056326,0.000051364
15.498999552,-0.4072271141,-0.4995355261,0.0004803017,0.2500056326,5.13643644808326E-05
15.533000448,-0.3987266998,-0.4995314192,0.0004820482,0.2500056326,5.13671402586624E-05
15.565999872,-0.3904766591,-0.4995274202,0.0004837434,0.2500056326,0.000051371
15.59900032,-0.3822263622,-0.4995234076,0.0004854388,0.2500056326,5.13748054800089E-05
15.633000192,-0.3737262038,-0.4995192595,0.0004871856,0.2500056326,5.13768718519714E-05
15.665999616,-0.3654761626,-0.4995152205,0.000488881,0.2500056326,5.13762352056801E-05
15.699999488,-0.3569760054,-0.4995110448,0.0004906277,0.2500056028,5.13718550791964E-05
15.732999936,-0.3487257092,-0.4995069788,0.0004923227,0.2500056028,5.13634986418765E-05
15.766000384,-0.340475413,-0.4995028996,0.0004940173,0.2500056028,0.000051351
15.800000256,-0.3319752557,-0.4994986827,0.0004957626,0.2500056028,5.13338964083232E-05
15.83299968,-0.323725216,-0.4994945768,0.0004974559,0.2500056028,5.13137492816895E-05
15.866000128,-0.3154749201,-0.4994904576,0.0004991486,0.2500056028,5.12906699441373E-05
15.9,-0.306974763,-0.4994861995,0.0005008916,0.2500056028,5.12645237904508E-05
15.933000448,-0.298724467,-0.4994820535,0.0005025824,0.2500056028,5.12375372636598E-05
15.965999872,-0.2904744268,-0.4994778945,0.0005042723,0.2500056028,5.12096303282306E-05
15.999999744,-0.2819742696,-0.4994735952,0.0005060124,0.2500056028,5.11805919813924E-05
16.033000192,-0.273723973,-0.4994694093,0.0005077005,0.2500056326,5.11527978233062E-05
16.065999616,-0.2654739318,-0.4994652104,0.0005093876,0.2500056326,5.11260768689681E-05
16.100000512,-0.2569735176,-0.4994608699,0.0005111251,0.2500056326,5.11004436702933E-05
16.132999936,-0.2487234771,-0.4994566443,0.0005128106,0.2500056326,5.10781865159515E-05
16.166000384,-0.2404731815,-0.4994524054,0.0005144956,0.2500056028,5.10597565153148E-05
16.200000256,-0.2319730243,-0.499448024,0.0005162311,0.2500056028,5.10442259837873E-05
16.23299968,-0.2237229846,-0.4994437586,0.0005179152,0.2500056028,5.10328864038456E-05
16.266000128,-0.2154726889,-0.49943948,0.0005195991,0.2500056028,5.10263053001836E-05
16.3,-0.2069725317,-0.4994350576,0.0005213339,0.2500056028,5.10237368871458E-05
16.333000448,-0.1987222358,-0.4994307523,0.0005230177,0.2500056028,5.1024562708335E-05
16.365999872,-0.1904721959,-0.499426434,0.0005247016,0.2500056028,5.1027618610533E-05
16.397999872,-0.1824720179,-0.4994222335,0.0005263346,0.2500056028,5.10317768203095E-05
16.433000192,-0.1737217432,-0.4994176246,0.0005281209,0.2500056028,5.10354038851801E-05
16.465999616,-0.1654717035,-0.4994132665,0.0005298051,0.2500056028,5.10373174620327E-05
16.499999488,-0.1569715461,-0.4994087622,0.0005315403,0.2500056028,5.10363315697759E-05
16.532999936,-0.1487212507,-0.4994043773,0.0005332244,0.2500056028,5.10316895088181E-05
16.566000384,-0.1404709549,-0.4993999793,0.0005349081,0.2500056028,0.000051023
16.600000256,-0.1319707974,-0.4993954339,0.0005366425,0.2500056028,5.10096178913955E-05
16.63299968,-0.1237207574,-0.4993910094,0.0005383252,0.2500056028,5.09926758240908E-05
16.66499968,-0.1157205792,-0.4993867064,0.0005399563,0.2500056028,5.09722667629831E-05
16.7,-0.1069703043,-0.4993819849,0.0005417395,0.2500056028,5.09482561028563E-05
16.733000448,-0.0987200083,-0.4993775206,0.00054342,0.2500056028,5.09227393195033E-05
16.765999872,-0.0904699686,-0.4993730433,0.0005450995,0.2500056028,5.08957127749454E-05
16.799999744,-0.0819698113,-0.4993684161,0.000546829,0.2500056028,0.000050867
16.833000192,-0.0737195155,-0.4993639121,0.0005485067,0.2500056028,5.08389057358727E-05
16.865999616,-0.0654694771,-0.4993593951,0.0005501834,0.250005573,5.08112898387481E-05
16.899000064,-0.0572191824,-0.4993548646,0.0005518593,0.250005573,5.07840522914194E-05
16.932999936,-0.0487190265,-0.4993501832,0.0005535852,0.250005573,5.07598888361827E-05
16.96599936,-0.0404689876,-0.4993456267,0.0005552595,0.250005573,5.07390723214485E-05
16.999000832,-0.032218437,-0.4993410564,0.0005569334,0.250005573,5.07205841131508E-05
17.035000576,-0.0232183021,-0.4993360561,0.0005587588,0.250005573,5.07060503878165E-05
17.065999104,-0.0154684985,-0.4993317391,0.0005603303,0.250005573,5.06952237628866E-05
17.10300032,-0.0062179895,-0.4993265697,0.0005622058,0.250005573,0.000050688
17.132,0.0010320909,-0.4993225082,0.0005636757,0.250005573,0.000050686
17.166000896,0.0095325028,-0.4993177318,0.0005653991,0.250005573,5.06871765537653E-05
17.199999744,0.0180324033,-0.4993129418,0.0005671225,0.250005573,5.06906180817168E-05
17.232999168,0.026282442,-0.4993082798,0.0005687954,0.250005573,5.06947726535145E-05
17.26600064,0.0345329928,-0.4993036044,0.0005704685,0.250005573,5.06983669765759E-05
17.299999488,0.0430328926,-0.4992987737,0.0005721923,0.250005573,5.07001204823609E-05
17.33300096,0.0512834433,-0.4992940719,0.0005738654,0.250005573,5.06988435517997E-05
17.366000384,0.0595334807,-0.4992893574,0.0005755383,0.2500055432,5.06938558828551E-05
17.399999232,0.0680333797,-0.499284486,0.0005772615,0.2500055432,5.06844226038083E-05
17.433000704,0.0762839292,-0.4992797447,0.0005789337,0.2500055432,0.000050671
17.466000128,0.0845339665,-0.4992749906,0.0005806052,0.2500055432,5.06537944602314E-05
17.499998976,0.0930338657,-0.4992700786,0.0005823267,0.2500055432,5.06326978211291E-05
17.533000448,0.1012844155,-0.4992652978,0.0005839969,0.2500055432,5.06114629388321E-05
17.565999872,0.1095344534,-0.4992605043,0.0005856663,0.2500055432,5.05880852870178E-05
17.600000768,0.118034864,-0.4992555514,0.0005873855,0.2500055432,5.05624884681311E-05
17.633000192,0.1262849016,-0.4992507315,0.0005890532,0.2500055432,5.05368589074351E-05
17.665999616,0.1345349399,-0.4992458987,0.00059072,0.250005573,5.05106945638545E-05
17.700000512,0.1430353518,-0.4992409052,0.0005924365,0.250005573,0.000050484
17.732999936,0.1512853903,-0.499236046,0.0005941016,0.250005573,5.04595227539539E-05
17.76599936,0.1595354292,-0.4992311738,0.0005957661,0.250005573,5.04383096995298E-05
17.800000256,0.1680358408,-0.4992261398,0.0005974804,0.250005573,5.04188355989754E-05
17.83299968,0.176285879,-0.4992212413,0.0005991436,0.250005573,5.04028939758427E-05
17.865999104,0.1845359165,-0.4992163299,0.0006008065,0.2500055432,5.03903938806616E-05
17.9,0.1930363277,-0.4992112555,0.0006025195,0.2500055432,5.03814408148173E-05
17.932999424,0.2012863648,-0.4992063177,0.0006041819,0.2500055432,5.03765695611946E-05
17.966000896,0.2095369144,-0.4992013668,0.0006058444,0.2500055432,5.03755909448955E-05
17.999999744,0.2180368134,-0.4991962522,0.0006075572,0.2500055432,0.000050379
18.032999168,0.2262868505,-0.4991912752,0.0006092198,0.2500055432,5.03842093166895E-05
18.06600064,0.2345374002,-0.499186285,0.0006108828,0.2500055432,5.0390102842357E-05
18.099999488,0.2430372995,-0.49918113,0.0006125962,0.2500055432,5.03954106534366E-05
18.13300096,0.2512878493,-0.4991761134,0.0006142594,0.2500055432,5.03985211253166E-05
18.166000384,0.2595378863,-0.4991710842,0.0006159225,0.2500055432,5.03985611430835E-05
18.199999232,0.2680377856,-0.4991658888,0.0006176359,0.2500055432,5.03946321259718E-05
18.233000704,0.2762883348,-0.499160833,0.0006192987,0.2500055432,5.03865994687658E-05
18.266000128,0.2845383718,-0.4991557646,0.000620961,0.2500055432,5.03744086017832E-05
18.300001024,0.2930387828,-0.4991505284,0.0006226732,0.2500055432,5.03578085044865E-05
18.333000448,0.3012888198,-0.4991454337,0.0006243344,0.2500055432,5.03382943861652E-05
18.365999872,0.309538857,-0.4991403261,0.0006259948,0.2500055432,5.03160699736327E-05
18.400000768,0.318039268,-0.4991350495,0.0006277047,0.2500055432,0.000050291
18.432000768,0.3260394436,-0.4991300713,0.0006293132,0.2500055432,5.02653783769347E-05
18.465999616,0.3345393426,-0.4991247685,0.0006310213,0.2500055432,0.000050239
18.500000512,0.3430397535,-0.4991194516,0.0006327285,0.2500055432,5.02118127769791E-05
18.532999936,0.3512897911,-0.4991142786,0.0006343846,0.2500055432,0.000050186
18.56599936,0.3595398287,-0.4991090927,0.00063604,0.2500055432,5.01631511724554E-05
18.600000256,0.3680402397,-0.4991037356,0.0006377449,0.2500055432,5.01416288898326E-05
18.63299968,0.3762902766,-0.4990985236,0.0006393989,0.2500055432,5.01231297675986E-05
18.665999104,0.3845403138,-0.4990932987,0.0006410524,0.2500055432,5.0107621063944E-05
18.7,0.3930407248,-0.4990879013,0.0006427557,0.2500055432,5.00952883157879E-05
18.732999424,0.4012907617,-0.4990826503,0.0006444085,0.2500055432,5.00871501571965E-05
18.766000896,0.4095413107,-0.4990773861,0.0006460613,0.2500055432,5.00827554787975E-05
18.799999744,0.4180412092,-0.4990719489,0.0006477641,0.2500055432,5.00817513966467E-05
18.832999168,0.4262912464,-0.4990666588,0.0006494168,0.2500055432,0.000050085
18.86600064,0.434541796,-0.4990613556,0.0006510699,0.2500055432,5.00904716318473E-05
18.899999488,0.4430416943,-0.4990558782,0.0006527731,0.2500055432,5.00965979881585E-05
18.93300096,0.4512922422,-0.4990505488,0.0006544266,0.2500055134,5.01016365888063E-05
18.966000384,0.4595422782,-0.4990452069,0.00065608,0.2500055134,5.01045251439791E-05
18.999999232,0.4680421759,-0.4990396893,0.0006577835,0.2500055134,5.01041831739713E-05
19.033000704,0.4762927237,-0.4990343209,0.0006594368,0.2500055134,5.00999303767458E-05
19.066000128,0.4845427595,-0.4990289399,0.0006610898,0.2500055134,5.00915048178285E-05
19.099998976,0.4930426571,-0.4990233822,0.0006627924,0.2500055134,5.00784990435932E-05
19.133000448,0.5012932052,-0.4990179748,0.0006644446,0.2500055134,0.000050062
19.165999872,0.5095432413,-0.4990125549,0.0006660959,0.2500055134,5.00422356708441E-05
19.200000768,0.518043651,-0.4990069566,0.0006677966,0.2500055134,5.00191126775462E-05
19.233000192,0.5262936873,-0.4990015106,0.0006694464,0.2500055134,4.99946836498566E-05
19.265000192,0.5342938622,-0.4989962173,0.0006710454,0.2500055134,0.000049969
19.300000512,0.5430441334,-0.498990413,0.0006727934,0.2500055134,4.99418565595988E-05
19.332999936,0.5512941697,-0.4989849282,0.0006744406,0.2500055134,4.991556488676E-05
19.36599936,0.5595442062,-0.4989794305,0.000676087,0.2500055134,0.000049891
19.400000256,0.5680446156,-0.4989737521,0.0006777825,0.2500055134,0.000049868
19.43299968,0.5762946514,-0.4989682284,0.0006794275,0.2500055134,4.98474109917879E-05
19.465999104,0.5845446873,-0.4989626919,0.0006810718,0.2500055134,4.98292829433922E-05
