Time,X,Y,Theta,Linear Velocity,Angular Velocity
9.965999872,-1.5356408897,-0.0461977643,-0.0468246712,0.1300060153,5.61144152015913E-05
9.999999744,-1.7563829121,-0.336346829,-0.1465195832,0.1300060153,5.61012457183097E-05
10.031999744,-1.4666615621,-0.6016109083,-0.0142891141,0.1300060153,5.60891094210092E-05
10.065999616,-2.078459971,-0.6949016602,0.1332778566,0.1300060153,5.60775479243603E-05
10.099999488,-1.6188170888,-0.5204553056,0.0473482993,0.1350061744,5.59755317226518E-05
10.136000256,-1.4231853041,-0.4154867565,-0.1290113144,0.1400062144,5.5885837355163E-05
10.166000384,-1.5161039055,-0.3421214498,0.0535908489,0.1400059909,5.59252985112835E-05
10.200000256,-1.7008532464,-0.4602701965,-0.1706226382,0.1400059909,5.59146428713575E-05
10.23299968,-1.6585872778,-0.1234618949,0.1369034001,0.1400059909,5.59041618544143E-05
10.266000128,-1.825503511,-0.588621019,-0.0190259673,0.1400059909,5.5893549870234E-05
10.3,-1.4686469123,-0.4863784548,0.1737866925,0.1400059909,5.58823230676353E-05
10.330999552,-1.2050479056,-0.6527901949,0.0511238871,0.140005976,0.000055871
10.365999872,-1.3327205905,-0.6430496596,0.1063457003,0.140005976,5.58601750526577E-05
10.399999744,-1.8925104929,-0.6284995773,0.2036465008,0.140005976,5.58495739824139E-05
10.433000192,-1.532602223,-0.5808409207,0.0163896138,0.140005976,5.58385290787555E-05
10.465999616,-1.6497999603,-0.6933770113,-0.057730817,0.1450061798,5.57203857169952E-05
10.500000512,-1.6299049586,-0.7794806248,-0.0606306532,0.1500061154,5.56671402591746E-05
10.532999936,-1.4378248311,-0.7397512301,0.0219008433,0.1500059664,5.56773593416438E-05
10.566000384,-1.4852451273,-0.6318251004,0.0661696389,0.1500059515,5.56613449589349E-05
10.600000256,-1.5586056751,-0.4248902464,0.0978301904,0.1500059515,5.56438280909788E-05
10.63299968,-1.7100355468,-0.6066920922,-0.1778722814,0.1500059515,0.000055626
10.666000128,-1.4131297778,-0.4151008317,0.1648058214,0.1500059515,5.56076010980178E-05
10.7,-1.5500944663,-0.4867797546,0.0849779624,0.1500059515,0.000055588
10.733000448,-1.6807750413,-0.1564102765,0.1699647205,0.1550061405,5.55676451767795E-05
10.765999872,-1.79369749,-0.5982664468,-0.0379705674,0.1550059468,5.54764010303188E-05
10.801000192,-1.3932060792,-0.4727367688,0.1449849677,0.160006091,5.54623511561658E-05
10.833000192,-1.5942961347,-0.6181818864,0.0390263268,0.160005942,5.53575991943944E-05
10.865999616,-1.2759694091,-0.7436886183,0.1180056716,0.160005942,5.53353856957983E-05
10.899000064,-1.6884452006,-0.2220442153,0.0030795806,0.160005942,5.53123245481402E-05
10.931999488,-1.8130320597,-0.5632514404,-0.0329002546,0.160005942,5.52899109607097E-05
10.966000384,-1.5492074728,-0.7080624602,-0.1226644975,0.160005942,5.52675337530673E-05
11.000000256,-1.4472325359,-0.5954000935,0.060742022,0.1700065136,5.50872755411547E-05
11.03299968,-1.6382537043,-0.6074835386,-0.1273567478,0.1376653016,0.0001747457
11.06499968,-1.6726533302,-0.4191139997,0.1083451185,0.1637060195,2.47694345034688E-08
11.1,-1.8357581951,-0.5061806588,-0.0043964871,0.1938471496,0.0002929132
11.132,-1.6436491267,-0.3824312994,-0.121357927,0.2100098133,5.4221225582296E-05
11.165000448,-1.3277853949,-0.780286172,-0.0771209084,0.2100058794,5.42592679266818E-05
11.199999744,-1.3019753533,-0.6569590575,-0.0254376623,0.2150059789,5.43692585779354E-05
11.233000192,-1.4041930367,-0.3842911687,0.0145738138,0.220006004,5.43262358405627E-05
11.265000192,-1.2066481347,-0.4188321522,-0.0909350178,0.2250059992,5.42028101335745E-05
11.300000512,-1.6729309093,-0.7362141253,0.0644288106,0.2250058353,5.39185748493765E-05
11.332999936,-1.5116760831,-0.1930855243,0.1368567486,0.235006541,5.33494021510705E-05
11.366000384,-1.4213259869,-0.1047240819,0.1994673984,0.24000597,5.38589010830037E-05
11.400000256,-1.5124265519,-0.4841418786,0.0147045879,0.2450059205,5.36832230864093E-05
11.43299968,-1.2120772748,-0.4699069922,0.0864034901,0.2500059307,5.36393417860381E-05
11.466000128,-1.5751731197,-0.7304353597,-0.0730946745,0.2500057817,5.34096616320312E-05
11.5,-1.4516218002,-0.0364570873,-0.0439500916,0.2500057817,5.34055652678944E-05
11.532,-0.9656055187,-0.389983185,-0.0130597196,0.2500057817,5.33985112269875E-05
11.565999872,-1.5594491753,-0.1994424279,0.0324319985,0.2500057817,5.33877100679092E-05
11.599999744,-1.5719131647,-0.5966213889,-0.0164659944,0.2500057817,5.33723177795764E-05
11.631999744,-1.0078809694,-0.3344333758,0.0272578672,0.2500057817,5.33532620465849E-05
11.665999616,-1.4295144702,-0.4467635813,-0.1156911391,0.2500057817,5.33304628334008E-05
11.699999488,-1.2161449896,-0.2441870562,0.0539095156,0.2500057518,5.33035927219316E-05
11.732999936,-1.4636335461,-0.2950047862,0.1580544896,0.2500057518,5.32748708792497E-05
11.766000384,-1.2940146131,-0.5609613586,0.1240337146,0.2500057817,5.32442209077999E-05
11.800000256,-1.5206238205,-0.7424676861,0.0560381484,0.2500057817,5.32113044755533E-05
11.83299968,-1.1763067684,-0.6910767143,0.136643454,0.2500057817,5.31787081854418E-05
11.866000128,-1.1699339402,-0.4712214352,0.2108056708,0.2500057817,5.31461009813938E-05
11.9,-1.1147768365,-0.380457252,-0.1016655721,0.2500057817,5.31131809111685E-05
11.933000448,-1.3661554659,-0.6854773273,0.016197902,0.2500057817,5.30825782334432E-05
11.965999872,-1.1159550651,-0.4341797676,-0.0402977074,0.2500057817,0.000053054
11.999999744,-1.4852678586,-0.5867738742,0.1354500324,0.2500057817,5.30275610799436E-05
12.031999744,-1.5784022522,-0.2143375738,-0.1205563034,0.2500057817,5.30053766851779E-05
12.065999616,-1.4578753587,-0.4924546048,0.0212607379,0.2500057518,5.29871649632696E-05
12.100000512,-1.2075008598,-0.5928771372,-0.1058734193,0.2500057518,5.29728240508121E-05
12.132999936,-1.1462364041,-0.4717764878,0.0756094428,0.2500057518,5.29631106473971E-05
12.166000384,-1.066713654,-0.3015155418,0.0651770156,0.2500057518,5.2957078878535E-05
12.200000256,-1.509563373,-0.6903310193,0.1646260377,0.2500057518,5.29538483533543E-05
12.23299968,-1.3424530518,-0.6226038528,0.1125738187,0.2500057518,5.29524659214076E-05
12.266000128,-1.3000723897,-0.3013101273,-0.0753751241,0.2500057518,5.29515018570237E-05
12.3,-1.0241035258,-0.3015341133,0.1347994109,0.2500057518,5.29495373484679E-05
12.333000448,-1.3979680644,-0.6697325495,-0.1222985231,0.2500057518,5.29454373463523E-05
12.365999872,-1.3752935224,-0.3432613469,0.1589095107,0.2500057518,5.29381904925685E-05
12.399999744,-1.2421978447,-0.8514121209,0.141070252,0.2500057518,5.29267490492202E-05
12.433000192,-1.2537354437,-1.0390941968,-0.0153784141,0.2500057518,5.29114913661033E-05
12.465999616,-1.2655741186,-0.443840275,-0.1148302523,0.250005722,5.28922028024681E-05
12.499999488,-1.0119069457,-0.6825721499,0.0076445029,0.250005722,5.28684686287306E-05
12.532999936,-1.2782282588,-0.680978235,-0.1598791306,0.250005722,5.28422242496163E-05
12.566000384,-1.2377560515,-0.9754234459,-0.0587642312,0.250005722,5.28134587511886E-05
12.600000256,-1.337820648,-0.6372257325,0.0228574074,0.250005722,5.2781881095143E-05
12.634000128,-1.091015146,-0.4441690097,0.0548173308,0.250005722,0.00005275
12.666000128,-0.9124933801,-0.7452480098,-0.0369833197,0.250005722,5.27175725437701E-05
12.7,-1.4494611516,-0.4137719655,-0.0020499822,0.250005722,5.26842231920455E-05
12.732,-1.3539682854,-0.4657162268,0.0152757487,0.2500057518,5.26525800523814E-05
12.765999872,-0.9153857848,-0.5270775305,-0.0387285938,0.2500057518,5.26223557244521E-05
12.799999744,-0.9545891216,-0.7498211095,-0.0056982502,0.2500057518,5.25934628967661E-05
12.833000192,-1.0156402244,-0.5518341859,-0.0124034911,0.250005722,5.2568346291082E-05
12.865999616,-1.1806780309,-0.4795717045,-0.0744656615,0.250005722,5.25467585248407E-05
12.900000512,-1.2898352032,-0.6848641973,-0.1118211318,0.250005722,5.2529780077748E-05
12.932999936,-1.0204099049,-0.8804894905,-0.1564584151,0.250005722,5.25195137015544E-05
12.966000384,-0.9843485449,-0.6511533996,-0.0852189124,0.250005722,5.25133982591797E-05
13.000000256,-1.0298553163,-0.6236613258,-0.010188782,0.250005722,5.25108953297604E-05
13.03299968,-0.7802797405,-0.1918394511,0.0834844927,0.250005722,5.25112700415775E-05
13.066000128,-0.9319641964,-0.5386248538,-0.0400770091,0.250005722,5.25128052686341E-05
13.1,-1.088992058,-0.6387129016,-0.0167368398,0.250005722,0.000052514
13.132,-0.8438754442,-0.6874867536,-0.1229883308,0.250005722,5.25140785612166E-05
13.165999872,-0.9806879121,-0.0860924814,-0.123293923,0.250005722,5.25118302903138E-05
13.199999744,-0.9065702109,-0.7194191538,0.0050025959,0.250005722,5.2506093197735E-05
13.233000192,-0.9930770354,-0.6287608031,-0.0208898867,0.250005722,5.24965871591121E-05
13.265999616,-0.9990737597,-0.3090683609,-0.0088862893,0.2500056922,5.24829447385855E-05
13.299999488,-1.208613684,-0.5725745719,0.2518326475,0.2500056922,5.24646675330587E-05
13.332999936,-1.1030655263,-0.8769802862,0.1224755691,0.2500056922,5.2443199820118E-05
13.366000384,-1.3488517178,-0.6004048349,-0.0252928064,0.2500056922,5.24186143593397E-05
13.400000256,-0.6537278997,-0.4406564919,-0.0005456289,0.2500056922,5.23907001479529E-05
13.43299968,-1.2160705245,-1.0323980456,-0.0427078885,0.2500056922,5.23617818544153E-05
13.466000128,-0.9643374799,-0.6338697323,-0.0988573511,0.2500056922,5.23317285114899E-05
13.5,-0.9664376917,-0.0946970908,0.0761965112,0.2500056922,5.23002418049146E-05
13.535999744,-0.8966740738,-0.3486752712,0.0870964697,0.250005722,5.22698283020873E-05
13.565999872,-0.7014173603,-0.6056923049,-0.0497359682,0.250005722,5.2240226068534E-05
13.599999744,-1.1264531119,-0.6604284155,-0.017873164,0.250005722,5.22113114129752E-05
13.633000192,-1.1882612208,-0.6941719995,0.0313332128,0.250005722,5.21855436090846E-05
13.665999616,-0.8619249372,-0.8275653642,-0.0767267825,0.2500056922,5.21627662237734E-05
13.700000512,-0.778139429,-0.6004273383,0.0179510645,0.2500056922,5.21430956723634E-05
13.732000512,-0.9275512651,-0.2109187162,-0.0436348357,0.2500056922,5.21281581313815E-05
13.766000384,-1.1740543148,-0.2602386436,-0.0013812481,0.2500056922,5.21176298207138E-05
13.800000256,-0.8135483334,-0.3094443065,0.2076440285,0.2500056922,5.21114707225934E-05
13.83299968,-1.3246278532,-0.7523107611,0.0004663497,0.2500056922,0.000052109
13.866999552,-0.7001394944,-0.3179030695,-0.0201043049,0.2500056922,5.21091169503052E-05
13.9,-0.6023343252,-0.2757026602,0.1788464021,0.2500056922,5.21107504027896E-05
13.933000448,-1.1434256491,-0.6333487511,-0.0680027472,0.2500056922,5.21124311489984E-05
13.965999872,-0.810070347,-0.4885389993,-0.0383789801,0.2500056922,5.21128604304977E-05
13.999999744,-0.6721537442,-0.3235812725,0.0828368466,0.2500056922,5.21107504027896E-05
14.031999744,-0.7898107218,-0.6650296924,0.0427095095,0.2500056922,5.21052897966001E-05
14.065999616,-0.807753684,-0.5019949869,0.0098679861,0.2500056922,5.20958892593626E-05
14.099999488,-0.9417136394,-0.308049452,-0.028961599,0.2500056922,5.20818721270189E-05
14.132999936,-0.3856722305,-0.4125515422,-0.1165333848,0.2500056624,5.20641879120376E-05
14.166000384,-0.9833373758,-0.3808127029,-0.1985919332,0.2500056624,5.20428839081433E-05
14.200000256,-0.7252619293,-0.6920228803,0.0145450319,0.2500056624,5.20177381986287E-05
14.23299968,-0.592435463,-0.3320098392,0.1386982279,0.2500056624,5.19908935530111E-05
14.266000128,-0.4951884617,-0.2823864915,-0.0623054781,0.2500056624,5.19623208674602E-05
14.3,-0.6550709229,-0.4359284438,0.0433841467,0.2500056922,5.19317691214383E-05
14.333000448,-0.3900981571,-0.7253729591,-0.080995136,0.2500056624,5.19016830367036E-05
14.365999872,-0.4716724647,-0.6070012233,0.2208807327,0.2500056624,5.1871822506655E-05
14.399999744,-0.4074802598,-0.005135161,0.0188289378,0.2500056624,0.000051842
14.433000192,-0.7855775984,-0.8199120592,0.0270091423,0.2500056624,5.18146844115108E-05
14.465999616,-0.6626993474,-0.1353306832,-0.0686183594,0.2500056624,5.1789731514873E-05
14.500000512,-0.6479288968,-0.4662955286,-0.0828725627,0.2500056624,5.1767252443824E-05
14.532999936,-0.6959676909,-0.7635323235,-0.1463279371,0.2500056624,5.17491971550044E-05
14.566999808,-0.7972193716,-0.3829043502,0.1672814147,0.2500056624,5.17352818860672E-05
14.600000256,-1.0346764968,-0.3262178855,0.0010471769,0.2500056624,5.17254084115848E-05
14.632000256,-0.8042321808,-0.4584331973,0.0827229882,0.2500056624,5.17199405294377E-05
14.666000128,-0.3922806172,-0.4177004253,-0.0333610309,0.2500056624,5.17179141752422E-05
14.7,-0.5728410026,-0.2767453811,0.0586147444,0.2500056624,5.17184344062116E-05
14.732,-0.4598467012,-0.0645793584,0.0589167248,0.2500056624,5.17202352057211E-05
14.765000448,-0.6743545526,-0.3422976647,-0.0549475388,0.2500056326,0.000051722
14.799999744,-0.3121747534,-0.5984072731,0.2233227864,0.2500056326,5.17222724738531E-05
14.833000192,-0.493853736,-0.5913934487,0.0024621449,0.2500056326,0.00005172
14.865000192,-0.5487305259,-0.4054195323,0.0358035283,0.2500056326,5.17142179887742E-05
14.899999488,-0.5272953304,-0.5305175581,-0.05359315,0.2500056326,5.17041298735421E-05
14.934000384,-0.6414190405,-0.1125603732,-0.0064616336,0.2500056326,5.16901272931136E-05
14.966000384,-0.8792976196,-0.7407858638,-0.0997813764,0.2500056326,5.16746586072259E-05
15.000000256,-0.5227240715,-0.6430911621,0.0148646936,0.2500056326,5.16551735927351E-05
15.034999552,-0.8732717355,-0.5368614329,-0.03755834,0.2500056326,5.16331965627614E-05
15.069000448,-0.9328729507,-0.5762782132,-0.0364887834,0.2500056326,5.16088657604996E-05
15.1,-0.5473868264,-0.2094750379,-0.0730973811,0.2500056326,5.15817409905139E-05
15.133000448,-0.8083490418,-0.5292808575,-0.1722097363,0.2500056326,5.15538122272119E-05
15.165999872,-0.3887881046,-0.3802556117,0.2349565555,0.2500056326,5.15255305799656E-05
15.199999744,-0.6178947308,-0.2268113439,0.0071668523,0.2500056326,5.1496706873877E-05
15.233000192,-0.1391140249,-0.4807104599,-0.0210730829,0.2500056326,5.14697421749588E-05
15.265999616,-0.5126625288,-0.4313770296,-0.0224419363,0.2500056326,5.14444982400164E-05
15.300000512,-0.4561643161,-0.2818232228,-0.0337507773,0.2500056326,5.14210732944775E-05
15.332999936,-0.5125076731,-0.8028700697,0.0107591149,0.2500056326,5.14015773660503E-05
15.366000384,-0.5300505377,-0.3302300225,-0.062072672,0.2500056326,5.13858831254765E-05
15.400000256,-0.2422970752,-0.373045232,0.0709475016,0.2500056326,5.1374106988078E-05
15.43299968,-0.11523923,-0.6720847261,0.1010509741,0.2500056326,0.000051367
15.466000128,-0.6576617262,-0.5442484145,-0.1818025323,0.2500056326,0.000051364
15.498999552,-0.2913121249,-0.5348438758,-0.014852688,0.2500056326,5.13643644808326E-05
15.533000448,-0.2549913426,-0.3328651295,-0.1355974574,0.2500056326,5.13671402586624E-05
15.565999872,-0.1086913182,-0.4316709136,0.0241364929,0.2500056326,0.000051371
15.59900032,-0.7563809431,-0.3073431679,-0.2207613528,0.2500056326,5.13748054800089E-05
15.633000192,-0.4114131303,-0.6721313879,0.0183364733,0.2500056326,5.13768718519714E-05
15.665999616,-0.4427050248,-0.564164924,-0.0220831526,0.2500056326,5.13762352056801E-05
15.699999488,-0.4178470375,-0.279304481,-0.0488990188,0.2500056028,5.13718550791964E-05
15.732999936,-0.2103348579,-0.8123383714,0.0259994084,0.2500056028,5.13634986418765E-05
15.766000384,-0.3891768711,-0.6222124406,0.1295240365,0.2500056028,0.000051351
15.800000256,-0.5692375471,-0.1224123751,-0.0286575737,0.2500056028,5.13338964083232E-05
15.83299968,-0.4346462572,-0.5466486677,-0.0407375031,0.2500056028,5.13137492816895E-05
15.866000128,-0.212462008,-0.5301239273,0.1321655719,0.2500056028,5.12906699441373E-05
15.9,0.143416305,-0.5792323296,-0.2242529928,0.2500056028,5.12645237904508E-05
15.933000448,-0.3804198293,-0.4024372943,0.0611186575,0.2500056028,5.12375372636598E-05
15.965999872,-0.1994950769,-0.6863245406,-0.0927715557,0.2500056028,5.12096303282306E-05
15.999999744,-0.0883949401,-0.3368366526,-0.1036818219,0.2500056028,5.11805919813924E-05
16.033000192,-0.3243119387,-0.4841787746,0.1277849716,0.2500056326,5.11527978233062E-05
16.065999616,-0.3987950032,-0.2898026832,0.0407532738,0.2500056326,5.11260768689681E-05
16.100000512,-0.1823997181,-0.3018505517,-0.0570669586,0.2500056326,5.11004436702933E-05
16.132999936,-0.498085622,-0.2399877058,-0.0898361901,0.2500056326,5.10781865159515E-05
16.166000384,-0.1800621498,-0.0438932483,-0.091821855,0.2500056028,5.10597565153148E-05
16.200000256,-0.3319501171,-0.7533904499,0.1297577103,0.2500056028,5.10442259837873E-05
16.23299968,-0.1196680838,-0.4479681576,0.0357220215,0.2500056028,5.10328864038456E-05
16.266000128,-0.1871496695,-0.4340904795,-0.051502283,0.2500056028,5.10263053001836E-05
16.3,-0.350295206,-0.5536387604,-0.084052415,0.2500056028,5.10237368871458E-05
16.333000448,0.1375331006,-0.6024233757,-0.005403362,0.2500056028,5.1024562708335E-05
16.365999872,0.1208691704,-0.8441781415,-0.1084250311,0.2500056028,5.1027618610533E-05
16.397999872,-0.0993408043,-0.6155672606,0.0390603814,0.2500056028,5.10317768203095E-05
16.433000192,-0.248342552,-0.5599165935,0.1416953365,0.2500056028,5.10354038851801E-05
16.465999616,0.2502059297,-0.2644774329,0.0322439479,0.2500056028,5.10373174620327E-05
16.499999488,-0.2624634385,-0.2039773041,-0.0691722436,0.2500056028,5.10363315697759E-05
16.532999936,0.0182438967,-0.5486490746,0.1967784766,0.2500056028,5.10316895088181E-05
16.566000384,-0.4950864776,-0.5384251864,0.0385156565,0.2500056028,0.000051023
16.600000256,-0.3364794736,-0.416711953,0.0711633391,0.2500056028,5.10096178913955E-05
16.63299968,-0.2044292561,-0.6650318084,0.0304604809,0.2500056028,5.09926758240908E-05
16.66499968,0.0708135086,-0.1819511653,-0.0263766761,0.2500056028,5.09722667629831E-05
16.7,0.1667182369,-0.7937468988,0.0545922812,0.2500056028,5.09482561028563E-05
16.733000448,0.0490668253,-0.8565095189,0.0523331077,0.2500056028,5.09227393195033E-05
16.765999872,0.0467455014,-0.3660804465,0.0903412537,0.2500056028,5.08957127749454E-05
16.799999744,-0.3721189419,-0.4409492741,-0.0439559502,0.2500056028,0.000050867
16.833000192,0.1270894155,-0.6056305987,-0.1752156038,0.2500056028,5.08389057358727E-05
16.865999616,0.0159241717,-0.5504424127,-0.1417776622,0.250005573,5.08112898387481E-05
16.899000064,-0.1779307169,0.0099646088,-0.1431190964,0.250005573,5.07840522914194E-05
16.932999936,-0.0932575779,-0.8083951132,-0.067794272,0.250005573,5.07598888361827E-05
16.96599936,-0.0468749452,-0.3657614021,0.0510413215,0.250005573,5.07390723214485E-05
16.999000832,-0.2135990144,-0.5828252294,0.0825841142,0.250005573,5.07205841131508E-05
17.035000576,-0.2173139075,-0.4144536915,-0.095454207,0.250005573,5.07060503878165E-05
17.065999104,0.0879772829,-0.4171778821,0.0006907312,0.250005573,5.06952237628866E-05
17.10300032,0.0735547648,-0.4942288995,-0.1318881523,0.250005573,0.000050688
17.132,0.0579913276,-0.5638279529,-0.1178462413,0.250005573,0.000050686
17.166000896,-0.2461009557,-0.8897026373,0.1076770282,0.250005573,5.06871765537653E-05
17.199999744,-0.0808518304,-0.4764281394,-0.1004838307,0.250005573,5.06906180817168E-05
17.232999168,0.094010913,-0.5006279057,0.1012282336,0.250005573,5.06947726535145E-05
17.26600064,-0.4031688146,-0.5834517148,0.0365009191,0.250005573,5.06983669765759E-05
17.299999488,0.1834801014,-0.6738864533,0.0910157859,0.250005573,5.07001204823609E-05
17.33300096,0.0842254054,-0.3224273247,0.1721284948,0.250005573,5.06988435517997E-05
17.366000384,0.0566305296,-0.5829411362,-0.0005884744,0.2500055432,5.06938558828551E-05
17.399999232,0.1175584071,-0.4634559987,-0.0703552914,0.2500055432,5.06844226038083E-05
17.433000704,0.2693746067,-0.6893539867,-0.025633164,0.2500055432,0.000050671
17.466000128,0.0339181873,-0.3075869062,-0.0421168165,0.2500055432,5.06537944602314E-05
17.499998976,-0.1814352834,-0.5062964984,0.2666186343,0.2500055432,5.06326978211291E-05
17.533000448,0.4506650129,-0.8437164924,-0.014726312,0.2500055432,5.06114629388321E-05
17.565999872,0.0596785952,-0.6459755157,-0.0472458498,0.2500055432,5.05880852870178E-05
17.600000768,0.5393561445,-0.4491884354,0.0952028899,0.2500055432,5.05624884681311E-05
17.633000192,0.1987673725,-0.2231492097,0.0090572085,0.2500055432,5.05368589074351E-05
17.665999616,0.2806615635,-0.5500364552,-0.0282142745,0.250005573,5.05106945638545E-05
17.700000512,0.0097679355,-0.378499513,0.1068194941,0.250005573,0.000050484
17.732999936,0.0448643076,-0.314555884,0.0992500847,0.250005573,5.04595227539539E-05
17.76599936,0.2713384292,-0.4217366993,0.1277175027,0.250005573,5.04383096995298E-05
17.800000256,0.2849713312,-0.3630415403,0.0813597815,0.250005573,5.04188355989754E-05
17.83299968,0.3254678565,-0.9288058309,0.080633964,0.250005573,5.04028939758427E-05
17.865999104,0.4579342449,-0.2639301922,-0.0596957387,0.2500055432,5.03903938806616E-05
17.9,0.0707306933,-0.5031951393,0.0598057674,0.2500055432,5.03814408148173E-05
17.932999424,0.0352044822,-0.4697567019,0.0388491952,0.2500055432,5.03765695611946E-05
17.966000896,0.1726631813,-0.30676419,0.1141285441,0.2500055432,5.03755909448955E-05
17.999999744,0.1249345534,-0.1371319207,0.1223669184,0.2500055432,0.000050379
18.032999168,0.0780948389,-0.2494058877,-0.0898689208,0.2500055432,5.03842093166895E-05
18.06600064,0.2752404821,-0.7042832558,0.01446141,0.2500055432,5.0390102842357E-05
18.099999488,0.3069068127,-0.62271092,0.0605780495,0.2500055432,5.03954106534366E-05
18.13300096,-0.0201881095,-0.4980342182,0.1829628467,0.2500055432,5.03985211253166E-05
18.166000384,0.1883143523,-0.2720581197,-0.0528702889,0.2500055432,5.03985611430835E-05
18.199999232,0.3581534218,-0.6623202351,-0.0866219843,0.2500055432,5.03946321259718E-05
18.233000704,0.0807860803,-0.5068536413,-0.0265356519,0.2500055432,5.03865994687658E-05
18.266000128,0.1155861548,-0.5880003645,-0.0672505321,0.2500055432,5.03744086017832E-05
18.300001024,-0.0680214185,-0.2169620147,0.0845267364,0.2500055432,5.03578085044865E-05
18.333000448,0.1379450662,-0.6283570827,0.0764265585,0.2500055432,5.03382943861652E-05
18.365999872,0.3283990075,-0.5212432756,0.2238652808,0.2500055432,5.03160699736327E-05
18.400000768,0.1608984651,-0.8117164957,0.1339016652,0.2500055432,0.000050291
18.432000768,0.5224494307,-0.7401613877,0.0518035498,0.2500055432,5.02653783769347E-05
18.465999616,0.3752340424,-0.5702507469,-0.0846449442,0.2500055432,0.000050239
18.500000512,0.512515544,-0.3856613006,0.05835692,0.2500055432,5.02118127769791E-05
18.532999936,0.3695332154,-0.4617487302,-0.164314305,0.2500055432,0.000050186
18.56599936,0.5539687305,-0.5638161583,-0.0652466347,0.2500055432,5.01631511724554E-05
18.600000256,0.2503816764,-0.7551430629,-0.0207114642,0.2500055432,5.01416288898326E-05
18.63299968,0.1277375087,-0.6187250131,-0.040067778,0.2500055432,5.01231297675986E-05
18.665999104,0.3337125013,-0.7761184375,0.111532691,0.2500055432,5.0107621063944E-05
18.7,0.2498679096,-0.6711928436,-0.0654475203,0.2500055432,5.00952883157879E-05
18.732999424,0.4398701041,-0.6117190575,-0.0340337158,0.2500055432,5.00871501571965E-05
18.766000896,0.4003900802,-0.6658985117,0.1193568991,0.2500055432,5.00827554787975E-05
18.799999744,0.5536817972,-0.5129023677,-0.0247870161,0.2500055432,5.00817513966467E-05
18.832999168,0.1503433843,-0.5249336855,-0.0878790876,0.2500055432,0.000050085
18.86600064,0.7109037737,-0.3415166541,0.2232195087,0.2500055432,5.00904716318473E-05
18.899999488,0.6757846224,-0.2471088333,-0.0379235126,0.2500055432,5.00965979881585E-05
18.93300096,0.6272767803,-0.633834723,0.1221217372,0.2500055134,5.01016365888063E-05
18.966000384,0.7633140562,-0.3509707493,-0.0962087306,0.2500055134,5.01045251439791E-05
18.999999232,0.5164648027,-0.7284763016,0.0396723049,0.2500055134,5.01041831739713E-05
19.033000704,0.3184585877,-0.5431798445,-0.0949499568,0.2500055134,5.00999303767458E-05
19.066000128,-0.261463605,-0.4128028235,0.1043978635,0.2500055134,5.00915048178285E-05
19.099998976,0.7404935294,-0.6896641036,-0.0245616047,0.2500055134,5.00784990435932E-05
19.133000448,0.7573886906,-0.5885866828,0.1042304069,0.2500055134,0.000050062
19.165999872,0.6797458325,-0.5975989453,-0.1409275727,0.2500055134,5.00422356708441E-05
19.200000768,0.6883638524,-0.1908324328,0.0553714599,0.2500055134,5.00191126775462E-05
19.233000192,0.3240978242,-0.4530969838,0.2223962395,0.2500055134,4.99946836498566E-05
19.265000192,0.5150762521,-0.457585119,-0.195287064,0.2500055134,0.000049969
19.300000512,0.224649183,-0.7235393001,-0.0395087469,0.2500055134,4.99418565595988E-05
19.332999936,0.3716643341,-0.7285835086,0.0444712061,0.2500055134,4.991556488676E-05
19.36599936,0.4224607381,-0.4861154326,0.1993696304,0.2500055134,0.000049891
19.400000256,0.7517793282,-0.4543080796,-0.0561471928,0.2500055134,0.000049868
19.43299968,0.4984103686,-0.5829970979,-0.058902808,0.2500055134,4.98474109917879E-05
19.465999104,0.562302614,-0.6421702426,-0.0358290773,0.2500055134,4.98292829433922E-05
19.5,0.7449379243,-0.6586359558,-0.1220398892,0.2500055134,4.98138069815468E-05
19.532999424,0.7114771779,-0.4942216518,0.0100661934,0.2500055134,4.98023728141561E-05
19.566000896,0.3187971653,-0.2516485296,0.0927157115,0.2500055134,4.97947257827036E-05
19.599999744,0.4458580592,-0.4355963781,-0.2127239419,0.2500055134,4.9790738557931E-05
19.63400064,0.7603776188,-0.6826773125,-0.1656757955,0.2500055134,4.97900728078093E-05
19.66600064,0.3760695657,-0.1083157711,-0.0874254852,0.2500055134,4.97929140692577E-05
19.699000064,0.9982035377,-0.3718406154,0.0003013069,0.2500055134,4.97993678436615E-05
19.73300096,0.7084329084,-0.4945461875,-0.0725770721,0.2500054836,4.98059489473235E-05
19.766000384,0.6965524841,-0.7249295208,-0.0262485456,0.2500054836,4.98114786751103E-05
19.799999232,0.6486875159,-0.4105699014,-0.1445475635,0.2500054836,4.98147783218883E-05
19.831999232,1.1663488836,-0.3020816062,-0.1290323629,0.2500054836,4.98146582685877E-05
19.866000128,0.3700163948,-0.746880604,-0.0365814796,0.2500054836,4.98106201121118E-05
19.900001024,0.2230165936,-0.3521299455,-0.1824135164,0.2500054836,4.98020708619151E-05
19.933000448,0.5875348399,-0.5745322304,0.1246455143,0.2500054836,4.97895853186492E-05
19.965000448,0.8281652795,-0.5370966176,0.2001234924,0.2500054836,4.97733308293391E-05
20.000000768,0.5728866604,-0.3385063708,-0.090033201,0.2500054836,4.97532164445147E-05
20.030999296,0.7266562584,-0.400528258,-0.0464576258,0.2500054836,4.97310866194312E-05
