Time,X,Y,Theta,Linear Velocity,Angular Velocity
5.732999936,-1.9863356168,-0.4999997877,4.41145785496583E-05,0.0200051945,9.85070255410392E-06
5.765999872,-1.9856754467,-0.4999997726,4.44396511034988E-05,0.0200051945,9.89243835647358E-06
5.801000192,-1.9849752584,-0.4999997564,4.47858896115557E-05,0.0200051963,9.9186117950012E-06
5.833000192,-1.9843350922,-0.4999997415,4.51032851889957E-05,0.0200051963,9.94291258393787E-06
5.867000064,-1.9836549181,-0.4999997255,4.54413429441568E-05,0.0200051963,9.96722428681096E-06
5.9,-1.9829947479,-0.4999997098,4.57702607077192E-05,0.0200051982,9.99236635834677E-06
5.932999936,-1.9823345776,-0.499999694,0.0000461,0.0200051982,1.00168654171284E-05
5.965999872,-1.9816744074,-0.4999996781,4.6430564075719E-05,0.0200052001,1.00414617918432E-05
5.999999744,-1.9809942331,-0.4999996615,0.000046772,0.0200052001,1.00669049061253E-05
6.033000192,-1.9803340526,-0.4999996453,4.71041848632101E-05,0.0200052001,1.00916986411903E-05
6.066000128,-1.9796738823,-0.499999629,4.74372102725007E-05,0.0200052019,1.01165896921884E-05
6.1,-1.978993708,-0.499999612,4.77811730271116E-05,0.0200052019,1.01423383966903E-05
6.132999936,-1.9783335376,-0.4999995954,4.81158695450927E-05,0.0200052038,1.01674304460175E-05
6.165999872,-1.9776733672,-0.4999995786,4.84513940990958E-05,0.0200052038,1.01926207207725E-05
6.200000256,-1.9769931825,-0.4999995612,4.87979471175684E-05,0.0200052056,1.02186795629677E-05
6.233000192,-1.976333012,-0.4999995442,4.91351628891509E-05,0.0200052056,1.02440735645359E-05
6.267000064,-1.9756528376,-0.4999995265,4.94834600791037E-05,0.0200052056,1.02695676105213E-05
6.3,-1.9749926671,-0.4999995092,4.98223551529985E-05,0.0200052075,1.02959411378833E-05
6.332999936,-1.9743324965,-0.4999994917,5.01621205516085E-05,0.0200052075,1.0321641639166E-05
6.365999872,-1.973672326,-0.4999994742,5.05027340651159E-05,0.0200052094,1.03474440038553E-05
6.399999744,-1.9729921514,-0.4999994559,5.08545458367741E-05,0.0200052094,1.0374135854363E-05
6.433000192,-1.9723319706,-0.499999438,5.1196896967581E-05,0.0200052112,1.04001574072754E-05
6.466000128,-1.9716717999,-0.49999942,5.1540101496411E-05,0.0200052112,1.04262835520785E-05
6.5,-1.9709916252,-0.4999994013,5.18945938026173E-05,0.0250053164,7.72687690187013E-06
6.532999936,-1.9701664514,-0.4999993784,5.21495802458589E-05,0.0300053731,8.08837467047852E-06
6.565999872,-1.969176276,-0.4999993506,5.24164960923287E-05,0.0300052445,1.18104608191061E-05
6.600000256,-1.9681560861,-0.4999993217,5.28180562953953E-05,0.030005252,1.212113420479E-05
6.633000192,-1.9671659147,-0.4999992933,5.32180529484008E-05,0.0300052539,1.21886714623543E-05
6.666000128,-1.9661757432,-0.4999992647,5.36202783265835E-05,0.0300052557,1.22400706459302E-05
